bleu,google_bleu,meteor,rougeL,cider,tgt_language,src_language
0.014154629257642203,0.03882030843034877,0.09343564335499722,0.12739554902556965,0.050828,Hindi,Tamil
0.0,1.0359259105788754e-05,0.001822827528975118,6.820930813230877e-05,5.502665e-11,Thai,Tamil
0.0012330062426916973,0.016781287320347567,0.03777045107429661,0.06466441142347584,0.01449,Swahili,Tamil
0.0,0.009554181666405802,0.021838306108420146,0.038858747221664484,0.009081,Kinyarwanda,Tamil
0.004657703364313871,0.020556367987237437,0.05421454782305789,0.07626236318967838,0.053455,Urdu,Tamil
0.0,0.001342262913982141,0.004469529925864462,0.007099363159581878,0.000441,Uzbek,Tamil
0.0,0.003957629397528382,0.00942858469834455,0.017696972037758024,0.001364,Hausa,Tamil
0.0,0.002307853696062662,0.005400881945352193,0.01488789629422347,9.746758e-08,Kazakh,Tamil
0.0003498854753478003,0.005380855277921419,0.01260344267878892,0.02662668900526567,0.001264,Turkish,Tamil
0.0,0.00040529586598216696,0.0009765913676620516,0.0017292549856756153,0.000713,Darija,Tamil
0.0,0.0060099645966275326,0.013972609397617144,0.02761277824435921,0.003024,Tagalog,Tamil
0.0,0.0020168214893328115,0.004806216281993982,0.012251788942465903,3e-06,Kyrgyz,Tamil
0.0,0.004003616169443368,0.009749000385927926,0.021591215903617796,0.000486,IsiNdebele,Tamil
0.001973561184628271,0.014364913939446031,0.07228635038820144,0.05495350480765096,0.010408,Igbo,Tamil
0.0,0.003010733920935509,0.00703347158489954,0.013633942755663288,0.001611,Emakhuwa,Tamil
0.0,0.0035083923217211215,0.00849851116312224,0.017310685763009842,0.000923,IsiXhosa,Tamil
0.07436763552243784,0.08902969116976898,0.17757113987850184,0.20656170528673923,0.372802,Tamil,Tamil
0.0,0.0026697264382441153,0.012025702885914043,0.012039297126442763,0.003151,Yoruba,Tamil
0.005119803147982855,0.02944544567094691,0.06323505446444057,0.10350911504749305,0.05015,Indonesian,Tamil
0.0,8.854039389850438e-06,0.00044314231312211195,7.265108538815933e-05,3.16366e-40,Burmese,Urdu
0.0,0.0010694597574421169,0.0022043167064457582,0.004278233206434614,0.001831,Malay,Urdu
0.0008521621677417252,0.010990854937494757,0.026826344155646272,0.03918787689518803,0.000427,Korean,Urdu
0.0,0.004085705899618433,0.009549864760871312,0.021050296737698766,0.001126,Setswana,Urdu
0.0,0.008018678715497734,0.019691663213039376,0.03474395774825248,0.00492,IsiZulu,Urdu
0.004877620413218545,0.02257162707602726,0.12052395193936238,0.079349253615494,0.05998,Vietnamese,Urdu
0.005861397829184234,0.026748002381908574,0.06711778702087186,0.1086698320834433,0.035877,Hindi,Urdu
0.0,3.4594893793676053e-06,0.001354640730649969,3.268294277216721e-05,2.670949e-07,Thai,Urdu
0.001177783448900878,0.013925003907526606,0.03227932052215636,0.05782763661363555,0.014605,Swahili,Urdu
0.0,0.010044922209487677,0.022862375162113407,0.03999151016926225,0.012035,Kinyarwanda,Urdu
0.1259997657772765,0.120440156768164,0.11855231620360025,0.17850535922376543,0.422635,Urdu,Urdu
0.0,0.0021384600283258313,0.006225927117542336,0.010999507268726609,0.000277,Uzbek,Urdu
0.0,0.0044894833697679305,0.010227850345794237,0.020456125597913932,0.002053,Hausa,Urdu
0.0,0.00048368150724370637,0.0011975927213726712,0.0031868380314096566,2.171091e-10,Kazakh,Urdu
0.0,0.005800744428868371,0.013855035833011505,0.02769625683617247,0.001397,Turkish,Urdu
0.0,0.0004049250888585612,0.001023824529415039,0.001977181170399007,0.00048,Darija,Urdu
0.0,0.005504003393605175,0.01228383080485355,0.026049839433863756,0.002849,Tagalog,Urdu
0.0,0.002036000915411264,0.0075699539656615715,0.009958533583511214,9e-06,Kyrgyz,Urdu
0.0,0.0015435222672064777,0.0050025842164354946,0.008558358301055259,7.3e-05,IsiNdebele,Urdu
0.0022491713611280887,0.017064696792012363,0.09754693035275659,0.062104833547061214,0.017378,Igbo,Urdu
0.0,0.0021041557075223566,0.005691132415920588,0.010592211248950382,0.000325,Emakhuwa,Urdu
0.0,0.004167567066958911,0.010568672416208178,0.020030576900533576,0.003423,IsiXhosa,Urdu
0.0028853375689893417,0.013151798125245038,0.027798745492171036,0.04542828292518637,0.035375,Tamil,Urdu
0.0007593091910017393,0.006900250268144441,0.025135097375673744,0.026823427436253572,0.009067,Yoruba,Urdu
0.002589158998271598,0.018354430379746836,0.03956141473538431,0.07342303751765283,0.02465,Indonesian,Urdu
0.0,4.773843580594856e-05,0.0001321945815459709,0.0003912934633148937,6.842528e-22,Burmese,Tagalog
0.0,0.004198405929237375,0.011072342502782584,0.01802088818631529,0.002102,Malay,Tagalog
0.0002678944558969042,0.0030069668285615664,0.006711740593585255,0.014031392333266642,0.000316,Korean,Tagalog
0.0,0.007144417238564909,0.016196792365555837,0.03273513404260085,0.003666,Setswana,Tagalog
0.0,0.005766345443280808,0.01466623803532179,0.026561886236957113,0.003098,IsiZulu,Tagalog
0.0014106155213774822,0.0136415198044696,0.06681240699715747,0.0537052116503232,0.014744,Vietnamese,Tagalog
0.0,0.0025746277719754197,0.006064327679825138,0.008709338471993615,0.001835,Hindi,Tagalog
0.0,3.452609482246682e-06,0.0007676091707451535,2.9540352120997282e-05,1.5e-05,Thai,Tagalog
0.0,0.008191976305869682,0.019722594581837203,0.033668182085643844,0.004216,Swahili,Tagalog
0.0,0.006232969159854331,0.01455396206595283,0.026579673851040382,0.004334,Kinyarwanda,Tagalog
0.0,0.004198972191881391,0.014396122996592096,0.016382705903229985,0.003829,Urdu,Tagalog
0.0,0.0028190454712034504,0.007352315416071498,0.014432165078951707,0.001156,Uzbek,Tagalog
0.0,0.008005169884259799,0.018226400406295716,0.033264430533565766,0.005393,Hausa,Tagalog
0.0,0.0019610104971738377,0.00410109195135022,0.011883145652882022,7.226418e-07,Kazakh,Tagalog
0.0,0.005118650904166947,0.012820579508189546,0.023571721686154727,0.002088,Turkish,Tagalog
0.0,0.00011480561973508603,0.0002712211217745254,0.0004865757436277266,0.000253,Darija,Tagalog
0.08260357523986345,0.09485551774922553,0.20923376364579727,0.2135076335082331,0.183665,Tagalog,Tagalog
0.0,0.0013252828738218596,0.00284522840173907,0.00797026026507562,0.00015,Kyrgyz,Tagalog
0.0,0.003953261440688568,0.010311801207500568,0.019618763951309764,0.001176,IsiNdebele,Tagalog
0.0,0.010138302859821847,0.018084458464456134,0.04390436169478085,0.003537,Igbo,Tagalog
0.0,0.0035419382877009994,0.009568220467521803,0.016394323401432303,0.002212,Emakhuwa,Tagalog
0.0,0.007676075720970061,0.018560158949251573,0.032407018922368525,0.009239,IsiXhosa,Tagalog
0.0,0.002198009459420248,0.005138621051569679,0.008161870023321721,0.002757,Tamil,Tagalog
0.0,0.0025234824057198935,0.0058906071633544315,0.01066313905275832,0.002425,Yoruba,Tagalog
0.0013158454203765688,0.011038799277573643,0.02633613589994552,0.043310435932589625,0.009604,Indonesian,Tagalog
